price,v1,v2,time
111.4986539,44711,0.446917001,07-09-2017 0.44
125.9172996,56423,0.958387594,17-01-2017 17.29
135.1175807,12591,0.367981905,15-09-2017 16.58
121.370324,1622,0.816729887,06-08-2017 3.36
105.491021,20971,0.757623412,01-02-2017 7.57
133.0141923,31894,0.326236891,21-02-2017 12.59
112.6943548,5018,0.226786011,15-03-2017 20.15
105.2485827,24102,0.829953698,12-10-2017 11.45
108.8107312,11385,0.42698945,10-08-2017 22.10
111.0069772,5683,0.858396583,29-05-2017 19.45
130.5771317,754,0.391720429,16-03-2017 9.03
149.701911,39655,0.585260349,12-09-2017 0.47
126.1560117,23805,0.672843934,15-07-2017 5.09
121.0556787,23584,0.157648611,05-11-2017 8.17
119.062461,19476,0.380728683,27-08-2017 23.31
126.9311733,24946,0.472732854,11-08-2017 0.13
111.7314189,18002,0.840889973,13-12-2017 17.34
124.2490801,33444,0.708139363,26-07-2017 21.28
99.51640387,42366,0.809790679,11-08-2017 23.38
140.0676771,33082,0.723149102,07-09-2017 0.18
111.4376705,55517,0.166171095,20-10-2017 21.09
121.2528296,28669,0.565996265,21-04-2017 13.59
118.8711309,16256,0.956673847,14-11-2017 8.24
94.49040458,41878,0.098351702,09-06-2017 3.39
102.6457953,3226,0.287125514,22-09-2017 7.12
105.0613646,45680,0.028811052,08-05-2017 7.03
120.5199642,19618,0.836489228,21-02-2017 13.53
103.3844836,2153,0.048206497,14-07-2017 5.51
125.0355049,4168,0.691028413,10-11-2017 7.50
99.77047555,25999,0.149739061,17-10-2017 11.09
100.9976043,50706,0.924792613,19-07-2017 3.52
127.6922394,19321,0.893375285,03-08-2017 3.16
102.2775022,32042,0.998066479,12-09-2017 22.39
106.2107837,47010,0.322719861,27-04-2017 14.51
124.7098303,21603,0.506044784,22-04-2017 22.02
111.3655113,40655,0.255394964,15-07-2017 10.25
110.7964564,48292,0.715250231,13-11-2017 5.48
126.3520659,33243,0.894061651,25-11-2017 5.38
114.0116607,38582,0.332003665,23-06-2017 10.54
108.8139502,44866,0.651894582,06-02-2017 19.09
103.4330262,46941,0.315323331,31-08-2017 20.33
109.9465746,6940,0.074232938,26-02-2017 9.28
124.3683979,14921,0.361849313,11-02-2017 20.44
115.2012224,42897,0.36764378,11-06-2017 19.50
145.8716557,47060,0.521855387,08-11-2017 11.52
113.9047196,10621,0.030068606,13-05-2017 6.34
112.5411897,39804,0.139289827,11-08-2017 16.24
114.4915526,25140,0.551754726,29-11-2017 9.09
127.7537724,38696,0.705024802,01-01-2018 10.54
112.445125,43863,0.919850026,26-01-2017 12.40
125.9889349,37891,0.33803582,20-11-2017 2.22
112.8672256,8059,0.807787105,23-06-2017 18.37
123.1073822,42348,0.663330148,28-12-2017 11.56
129.8601212,25400,0.961390846,29-08-2017 17.26
108.2429787,41610,0.174774632,13-05-2017 23.54
110.0174452,47395,0.214011505,30-07-2017 11.26
94.66272321,36801,0.97039877,24-03-2017 1.26
126.428,8895,0.964813288,28-03-2017 4.01
122.1930261,12669,0.368697329,25-09-2017 4.36
104.0314342,31939,0.030140218,26-02-2017 1.04
134.5880207,9728,0.212919388,26-07-2017 0.45
113.0707498,33426,0.070238681,06-06-2017 11.36
114.8544958,10688,0.375098465,12-07-2017 14.08
109.4149701,36343,0.692936135,23-10-2017 23.24
128.1962823,33668,0.860573964,29-05-2017 4.38
109.524387,6078,0.663811405,18-02-2017 3.51
84.71184655,9647,0.089685019,18-06-2017 22.22
110.761218,24614,0.909535725,30-01-2017 10.08
84.28904327,13714,0.179947383,09-01-2017 7.02
121.8862938,16759,0.826409393,13-08-2017 0.39
96.355171,11550,0.215867012,17-02-2017 14.27
78.45143554,23570,0.734152385,12-04-2017 7.37
124.3537572,39887,0.732685781,25-12-2017 22.22
105.9331665,6893,0.515723549,24-10-2017 17.20
90.70251825,52982,0.235548469,28-10-2017 16.50
106.1116564,10237,0.960574695,07-05-2017 9.32
139.2467454,32340,0.43350271,23-02-2017 0.41
107.4940229,43445,0.247605976,14-12-2017 9.42
100.5221562,14191,0.467338832,27-02-2017 12.15
152.9216067,32494,0.391490239,13-09-2017 15.16
113.642517,12804,0.325417037,26-05-2017 12.30
170.6187511,26556,0.883631936,12-12-2017 17.58
125.3414011,44926,0.838358877,04-08-2017 8.27
131.8955223,48074,0.332882152,27-03-2017 14.10
101.37409,49009,0.105591063,16-02-2017 2.23
90.34986907,33176,0.883189998,11-11-2017 17.54
84.68420914,53013,0.378555255,21-06-2017 2.48
94.19530529,20709,0.093593278,25-11-2017 10.47
111.3191014,16425,0.479074148,10-03-2017 17.34
105.5583453,10083,0.032758574,30-10-2017 9.20
95.88987854,50478,0.764174266,24-09-2017 9.43
116.0079982,52925,0.797705077,23-06-2017 4.10
107.855093,12662,0.865488306,16-11-2017 13.47
107.5031964,32468,0.326714782,16-03-2017 17.29
108.5283021,16871,0.848447811,04-03-2017 22.00
135.2893433,48017,0.131481286,16-07-2017 5.00
127.4576265,3146,0.434683134,10-09-2017 13.46
92.40837114,6209,0.872870336,24-12-2017 7.08
111.7236152,40750,0.473882593,13-05-2017 3.14
131.4032755,55804,0.300119382,10-07-2017 9.34
116.6425173,18277,0.677509973,02-12-2017 17.40
122.7820118,14685,0.419501211,26-11-2017 1.06
141.2159662,18428,0.103745356,22-02-2017 13.53
129.3329115,52215,0.500862997,12-03-2017 7.36
102.8948766,27528,0.595331015,02-06-2017 11.47
97.69611248,10657,0.187158563,02-09-2017 1.04
114.9527447,1216,0.649680612,30-03-2017 4.16
133.37205,55967,0.511804498,14-02-2017 8.53
142.8871275,14435,0.677508771,29-03-2017 12.43
133.0474343,14629,0.97364383,19-05-2017 3.54
72.66937883,54065,0.664558559,28-07-2017 12.41
110.9915319,11027,0.832158838,29-12-2017 10.50
100.552681,21965,0.277189966,15-09-2017 5.00
98.72388971,31846,0.279582925,12-06-2017 6.02
113.6450882,55123,0.792667507,25-09-2017 22.53
119.6391885,33546,0.445957604,06-07-2017 2.26
123.3267557,5112,0.88128187,21-05-2017 17.37
167.0893017,15396,0.937922629,30-06-2017 10.25
107.7181993,27213,0.308301455,24-10-2017 10.38
131.4854388,26408,0.849853523,30-11-2017 14.21
139.4418026,15955,0.308096664,22-08-2017 14.19
114.8036131,25409,0.410452707,06-11-2017 12.19
136.6588821,48536,0.447508662,16-07-2017 12.35
131.5374149,53292,0.586658414,14-11-2017 8.04
108.2609373,32830,0.692711044,24-10-2017 9.01
120.7665236,2429,0.019398446,05-02-2017 2.11
125.4918686,53620,0.575693887,12-07-2017 2.21
101.6470137,27347,0.034887111,30-04-2017 14.20
123.6475908,26737,0.52692775,17-09-2017 15.50
125.0270202,44158,0.439141385,28-02-2017 4.25
110.8683604,14903,0.32027866,08-05-2017 16.54
112.0702458,5453,0.452639287,17-07-2017 18.52
126.9140222,32934,0.528677982,29-12-2017 10.13
122.428414,37193,0.171808691,04-09-2017 18.09
120.7859628,51754,0.314296025,01-06-2017 20.17
119.2418598,21111,0.434737678,28-11-2017 20.51
123.2334598,15632,0.896831846,11-05-2017 10.26
121.7412878,32160,0.279859675,02-12-2017 9.03
135.1828694,41721,0.190793311,17-02-2017 2.44
132.4773119,36732,0.48797983,14-07-2017 9.51
133.5390434,14365,0.85400881,07-04-2017 7.53
121.7169714,45103,0.133457395,21-01-2017 23.13
125.6455266,29973,0.091485054,13-03-2017 6.43
125.3310563,38622,0.063083358,29-08-2017 18.49
114.3597659,50336,0.203854051,16-01-2017 18.48
131.4373663,5095,0.47799005,22-09-2017 12.22
116.8642426,8523,0.307672607,28-09-2017 6.28
145.9613731,8436,0.567312843,22-03-2017 9.35
96.10757672,49603,0.846505401,09-02-2017 8.09
143.4005414,45009,0.855410781,10-06-2017 16.32
103.6473188,31292,0.678565926,14-04-2017 15.15
108.3162499,49922,0.399982002,10-09-2017 12.21
107.9507989,32487,0.503001582,07-02-2017 15.16
106.4501268,13777,0.223895683,05-10-2017 23.11
123.3601693,37095,0.062395124,25-06-2017 6.26
127.2172273,40630,0.292664893,04-03-2017 5.39
112.0902043,34952,0.486688789,09-05-2017 20.18
130.8296588,9796,0.397816455,13-03-2017 19.29
110.5517883,47477,0.803807759,23-03-2017 8.54
144.3041165,27233,0.788587039,27-08-2017 3.41
115.8125508,38389,0.155501992,10-08-2017 10.57
87.63211921,3618,0.025607555,15-04-2017 7.51
147.4161978,38381,0.044591527,04-10-2017 18.13
146.3626313,35509,0.786443373,23-09-2017 18.05
109.6666229,13480,0.032244003,03-04-2017 14.58
142.6864336,35728,0.65019121,27-09-2017 23.53
105.9120803,33799,0.85009449,08-12-2017 20.30
126.8891346,24193,0.432006708,09-07-2017 10.42
105.191271,24288,0.406448064,08-10-2017 6.57
122.776039,41388,0.127004172,09-11-2017 18.24
118.0966181,34033,0.209418178,13-12-2017 20.00
124.1836263,15717,0.32527282,13-02-2017 23.40
103.4515854,21702,0.657593724,13-04-2017 17.11
104.5677186,9962,0.453486132,07-09-2017 15.33
107.2892013,55954,0.185184051,08-05-2017 7.45
132.7390084,25523,0.498396627,10-01-2017 14.26
136.2246251,53750,0.275240847,29-12-2017 1.44
114.4951731,17378,0.412062455,14-06-2017 1.11
130.5880347,43011,0.585620662,08-10-2017 0.34
117.6951437,16472,0.987486277,31-05-2017 3.01
110.5264172,6343,0.940212125,16-02-2017 13.41
114.1957049,1912,0.284607435,18-05-2017 10.25
107.9706158,36138,0.924901333,19-01-2017 7.33
131.041629,45824,0.183710893,27-03-2017 23.45
109.5438563,39620,0.568923709,07-06-2017 11.12
103.6073697,14392,0.977758543,05-03-2017 8.48
116.180447,45774,0.807704332,26-02-2017 20.04
131.5202341,30272,0.207071598,12-12-2017 8.05
128.5828862,34566,0.653255013,30-12-2017 19.25
106.2067083,11576,0.406100937,08-02-2017 21.34
113.467848,18809,0.446986341,27-07-2017 21.03
112.5907423,46589,0.294740844,16-03-2017 20.55
122.7783636,53206,0.477325862,28-12-2017 20.46
109.937046,16170,0.196176992,09-03-2017 4.37
120.8392295,36911,0.832749562,24-09-2017 19.33
116.7055904,27577,0.244602831,16-06-2017 6.20
133.0444551,34637,0.453441297,04-05-2017 4.05
127.5694673,23498,0.832276204,29-10-2017 9.29
125.7474917,46586,0.928754319,09-10-2017 16.54
114.2706601,5334,0.630726403,25-07-2017 4.06
106.1842926,31399,0.423435273,04-08-2017 14.30
127.0777754,23797,0.695547748,14-06-2017 1.49
114.2139418,41871,0.13592084,09-10-2017 7.58
101.7369361,42975,0.901487886,31-07-2017 17.39
123.6503911,44777,0.941301924,13-10-2017 6.49
98.98524583,53551,0.468782332,29-11-2017 11.29
102.1534996,17750,0.668716759,11-04-2017 3.33
118.3138217,21238,0.329576071,15-07-2017 21.53
108.7252076,35419,0.752120227,25-06-2017 16.13
132.7810203,33729,0.140599599,06-11-2017 3.32
126.7656541,41384,0.255038797,25-09-2017 8.16
96.202453,22634,0.601210642,16-05-2017 20.02
114.5306107,32340,0.693500975,16-11-2017 18.20
93.88630156,42475,0.8611503,18-05-2017 13.56
144.7651867,22935,0.270784494,29-03-2017 4.25
125.167724,51499,0.145308838,18-11-2017 0.27
121.2734443,41946,0.411807447,13-03-2017 14.33
136.9697498,33331,0.790146276,28-09-2017 8.36
136.5582702,9500,0.659324297,20-07-2017 7.17
131.3517325,47817,0.50065882,09-06-2017 11.33
115.8534036,19490,0.103443403,30-03-2017 4.45
119.3029085,30739,0.612243362,16-03-2017 13.20
97.69740085,54847,0.936251659,08-04-2017 13.18
130.0139285,37012,0.697846635,22-12-2017 7.06
103.5440083,29595,0.369306891,25-02-2017 6.19
107.8869178,5089,0.636587849,01-07-2017 22.15
101.6620804,33907,0.607631228,28-06-2017 4.11
129.7665003,18331,0.872024375,18-09-2017 20.48
99.14571499,42248,0.721721106,17-08-2017 10.59
91.40034573,25849,0.979079124,06-05-2017 18.52
131.8113158,20835,0.973930362,03-12-2017 19.13
137.6117061,29739,0.734802813,19-09-2017 7.56
105.881557,25269,0.820438074,30-08-2017 20.44
135.4315803,46234,0.61724466,14-12-2017 11.04
124.5736034,538,0.587859807,02-09-2017 19.11
138.7473643,35400,0.637682592,25-09-2017 21.23
106.780449,4713,0.90918283,26-08-2017 10.15
98.31840888,3024,0.989951695,22-06-2017 5.51
138.4397282,35111,0.410056174,22-10-2017 3.20
117.6541047,27460,0.738471631,25-11-2017 8.45
138.7222897,53911,0.789810017,13-01-2017 22.07
96.9436742,19758,0.533966087,22-02-2017 20.04
102.9391839,7152,0.80334614,21-06-2017 1.16
92.280056,39884,0.597935492,09-10-2017 0.55
97.01559852,30341,0.994945258,01-03-2017 4.12
145.999015,19563,0.264401141,29-11-2017 5.08
139.0069212,27380,0.896814576,21-07-2017 19.13
133.8935917,32862,0.639694004,26-11-2017 20.04
104.8166735,39942,0.671306864,08-05-2017 9.47
108.9427208,34361,0.920988359,08-02-2017 7.22
110.9026294,32647,0.669038381,26-01-2017 6.55
103.04267,54121,0.566968324,07-05-2017 1.39
134.7740381,5367,0.040931578,27-04-2017 2.02
127.8545093,8307,0.048437827,15-04-2017 21.32
126.6589514,54054,0.102138058,14-07-2017 23.37
122.0768724,21843,0.716475977,11-05-2017 4.11
114.7381764,20962,0.682451283,08-03-2017 16.14
135.007747,43095,0.294007458,17-05-2017 23.59
116.4286982,1200,0.783877921,16-04-2017 13.29
119.8455004,27606,0.005222519,01-11-2017 17.47
123.0161022,29636,0.48012191,29-03-2017 1.01
127.1781571,21901,0.818194943,26-07-2017 22.26
120.0528791,23269,0.55243701,02-05-2017 11.40
127.2548187,44341,0.353217565,07-07-2017 21.41
115.742234,30979,0.225819633,14-09-2017 2.36
93.25397657,12006,0.438313631,28-04-2017 6.19
82.28767019,14341,0.663093434,19-02-2017 15.02
104.4849896,41990,0.598188356,26-06-2017 16.02
100.0289801,5003,0.516424292,19-05-2017 18.57
120.4962965,40878,0.851354678,18-02-2017 15.51
130.8544917,28995,0.397793063,17-02-2017 9.14
125.7792631,23831,0.355460663,19-03-2017 15.12
139.7594083,48198,0.269204879,03-02-2017 15.33
105.9713191,14771,0.860715561,30-10-2017 19.20
114.7135347,26976,0.250089656,12-04-2017 19.16
122.9221142,31183,0.161836827,22-03-2017 15.42
135.8783159,32785,0.126446531,05-11-2017 10.43
119.8912236,36255,0.246235879,26-10-2017 11.19
127.2578869,6808,0.536244036,20-10-2017 21.06
128.4515319,14738,0.08011946,07-09-2017 13.00
128.9822934,32881,0.113810904,03-08-2017 6.12
122.3086375,52878,0.179274872,20-01-2017 21.18
109.9061138,3020,0.86061639,01-07-2017 2.40
129.0879746,12079,0.973797375,16-11-2017 5.29
105.5543778,38858,0.011900999,19-09-2017 19.42
108.9723812,39932,0.222918509,13-08-2017 23.05
124.9562698,54852,0.339816459,22-08-2017 8.57
142.4883767,50602,0.413353919,16-12-2017 17.26
128.1590809,25131,0.720613753,06-08-2017 7.39
116.7256454,49853,0.752118638,15-07-2017 15.59
128.3987956,31392,0.753383222,07-12-2017 19.05
120.3076605,1816,0.250793239,16-12-2017 1.12
122.7634917,33493,0.321476202,29-09-2017 15.01
116.1197741,18338,0.404453401,11-03-2017 7.39
137.9196243,8123,0.544217426,14-05-2017 23.05
114.1005484,43186,0.059072696,26-10-2017 17.50
101.117715,30731,0.069191894,04-12-2017 13.48
140.0695144,42059,0.230314099,15-09-2017 1.33
93.36491252,53353,0.83023408,23-10-2017 14.34
128.3173609,20678,0.455764334,25-10-2017 20.24
111.0609952,34883,0.634834362,11-12-2017 1.28
125.466974,56777,0.101612769,29-07-2017 1.30
111.2627497,47393,0.805124354,08-12-2017 19.50
137.904878,21632,0.146639327,03-05-2017 6.46
109.3631704,6547,0.693740961,05-11-2017 22.24
126.6118063,49071,0.171843455,03-02-2017 15.18
110.2246769,39020,0.257995999,08-11-2017 22.02
100.6268769,32294,0.012995351,27-02-2017 18.01
126.8607776,17073,0.280667344,16-11-2017 9.48
114.9030196,33022,0.552898964,18-10-2017 16.24
125.9137729,47278,0.749826813,14-01-2017 9.34
110.2747378,21562,0.719139825,30-03-2017 23.31
117.034772,38089,0.152019314,18-07-2017 10.28
142.7876481,18751,0.600571851,16-05-2017 6.17
123.0556003,17021,0.011453197,18-02-2017 3.53
101.0712221,38987,0.529006236,17-01-2017 15.12
125.317225,16313,0.865302452,16-02-2017 1.30
136.4217118,41023,0.334997768,16-08-2017 3.21
123.7729613,6580,0.705602847,12-01-2017 17.48
103.1334145,54045,0.985364857,19-10-2017 5.40
139.0270099,44361,0.139895524,29-09-2017 13.38
106.4362188,13106,0.335312525,05-07-2017 8.26
129.4784451,6690,0.819049043,12-11-2017 9.07
140.8552897,39196,0.149551984,20-07-2017 15.30
132.5248437,28728,0.447034985,18-02-2017 7.23
132.7078257,31569,0.507290731,22-10-2017 20.51
102.5142262,36177,0.564179536,23-06-2017 1.21
136.4951515,55210,0.45339671,11-11-2017 10.30
118.0916881,29781,0.460437717,22-09-2017 17.43
112.3689846,17001,0.993131802,02-10-2017 6.27
94.66960309,18995,0.745759218,24-07-2017 8.10
109.1555905,18133,0.073198104,30-06-2017 22.32
113.6474976,23795,0.068493954,13-07-2017 1.16
134.2528368,48072,0.508798112,07-12-2017 17.43
98.02046587,42051,0.145949556,08-02-2017 2.26
116.6925451,18398,0.285661039,14-04-2017 6.23
124.0656811,14924,0.244124536,24-10-2017 13.48
92.86623681,33429,0.850233769,12-04-2017 18.03
113.9384351,21155,0.088808064,11-03-2017 0.49
105.2718705,7231,0.931713793,12-12-2017 10.25
134.4430829,19782,0.24267456,10-05-2017 5.33
81.93439227,2715,0.528659469,11-08-2017 11.18
125.71818,9332,0.251232832,09-08-2017 5.10
135.5171303,48789,0.042356649,30-03-2017 6.07
122.6697655,27156,0.278003094,25-02-2017 4.33
115.4104094,56706,0.261707723,22-02-2017 10.32
103.7224782,50121,0.192892384,30-12-2017 16.30
102.7453416,43005,0.275866222,26-03-2017 20.08
92.64317777,42254,0.164310744,18-11-2017 14.34
151.5635416,6835,0.557679075,04-11-2017 6.27
130.7286528,10987,0.455283763,28-05-2017 19.17
118.684447,17238,0.946698423,31-03-2017 3.03
129.4527583,56181,0.446919797,07-04-2017 0.02
125.5286718,38270,0.132490228,15-11-2017 9.12
116.9791933,55164,0.063123028,28-11-2017 11.22
111.3998417,33166,0.201722818,07-04-2017 19.42
162.3801227,7100,0.040571322,14-07-2017 14.38
99.23630959,26735,0.745835791,19-11-2017 11.01
114.7634148,2049,0.690088486,22-08-2017 11.15
110.1789062,15997,0.591667687,20-04-2017 8.36
125.084291,1250,0.30727695,01-05-2017 11.31
110.0705001,30286,0.443916474,02-12-2017 9.11
130.3493269,38808,0.760947729,10-04-2017 0.37
126.8895687,32946,0.524474725,02-05-2017 2.35
136.2464175,23036,0.916307549,07-04-2017 22.41
113.3159907,6368,0.702534515,19-12-2017 6.01
116.7151153,43122,0.723679327,31-08-2017 5.25
113.8583867,35922,0.208109442,21-02-2017 2.36
105.055976,32268,0.851977626,06-06-2017 13.35
116.8654148,20225,0.564462342,05-06-2017 19.23
92.03386279,22984,0.591903765,13-04-2017 11.24
111.5625652,11465,0.903895062,18-01-2017 16.23
104.0938606,36461,0.977397521,11-09-2017 15.47
127.7790324,51846,0.031697203,02-08-2017 2.06
115.5699742,32135,0.032409781,24-07-2017 5.35
111.615643,16366,0.979283565,03-09-2017 21.26
110.4318965,54923,0.944579532,27-11-2017 10.52
107.9804369,54665,0.285845818,06-12-2017 18.02
109.0579913,48909,0.412682288,30-03-2017 1.29
111.5828631,15059,0.166460497,25-05-2017 20.30
141.8276345,6321,0.342375984,29-07-2017 21.44
106.0886414,8031,0.993519233,04-06-2017 21.43
118.0843907,41408,0.048201019,04-06-2017 9.02
170.1287912,17158,0.437162381,01-02-2017 16.37
147.4389935,8289,0.87784053,10-05-2017 2.01
132.1541485,33753,0.060189413,17-05-2017 10.30
128.503923,18925,0.667103723,12-11-2017 10.58
120.3997043,16993,0.537709605,01-05-2017 17.49
109.8586938,30458,0.929681167,28-01-2017 20.17
136.950542,17955,0.723651103,20-11-2017 2.39
112.5682432,34057,0.278822557,28-11-2017 11.05
141.7196438,34204,0.827411263,23-10-2017 1.50
107.4538607,24068,0.21652191,08-08-2017 16.54
110.223686,36892,0.003162688,15-12-2017 8.12
119.0532274,6099,0.755330076,26-10-2017 9.18
108.8910318,19288,0.28585365,11-01-2017 17.22
114.2420666,56436,0.918364659,26-05-2017 14.34
110.6221159,40628,0.561059398,09-08-2017 7.50
99.98190054,45641,0.621445049,13-03-2017 10.50
144.498593,39123,0.187659992,09-02-2017 13.20
108.5100976,24272,0.33505194,08-04-2017 0.58
108.7762829,11117,0.78628768,04-10-2017 21.59
125.0409504,3389,0.161927861,18-02-2017 15.31
143.2573408,22346,0.734305423,17-10-2017 6.32
133.1849559,43705,0.966749715,04-11-2017 19.43
119.8683411,21624,0.021630368,25-04-2017 10.25
86.44234902,45479,0.199559754,10-06-2017 17.12
132.0347939,1898,0.674314889,08-02-2017 21.11
122.8508314,21960,0.616588614,19-06-2017 13.38
119.2920305,7928,0.029800294,10-01-2017 6.29
86.54145991,51613,0.12430462,14-09-2017 22.42
102.700994,42759,0.667048359,24-04-2017 5.49
104.0020905,23147,0.181660538,09-02-2017 16.45
106.8654744,26549,0.527155513,09-09-2017 16.34
121.6837536,25905,0.629654579,30-01-2017 18.27
110.9486073,34203,0.206126567,09-03-2017 1.59
127.0329141,37435,0.799877045,09-06-2017 16.41
92.27654216,23698,0.133924191,29-12-2017 8.12
109.2250069,16334,0.404012992,13-07-2017 21.17
125.5068248,18188,0.216299101,20-10-2017 21.28
121.9928633,28064,0.638243077,19-04-2017 23.39
98.89146732,15119,0.148969283,26-12-2017 15.30
138.2033896,2770,0.236627257,06-09-2017 0.48
135.1767301,17353,0.83731267,11-07-2017 15.29
117.5983702,2670,0.13191566,02-05-2017 9.47
118.8748439,4852,0.116433431,19-03-2017 5.42
128.3824536,42639,0.981299188,16-02-2017 11.55
133.3476638,33894,0.420548491,12-10-2017 17.41
131.6648951,5684,0.037209269,14-12-2017 1.47
128.6696299,44349,0.078380603,13-10-2017 17.11
129.6905871,19859,0.914530048,24-12-2017 13.14
104.6049094,25547,0.230568073,08-02-2017 1.04
116.4393931,27480,0.213731504,25-05-2017 16.55
81.98232639,34616,0.278987799,23-03-2017 9.48
121.8630526,17883,0.717798565,22-02-2017 9.57
137.1173487,48830,0.166164605,21-04-2017 0.05
101.6817081,9131,0.757311531,16-04-2017 8.14
104.8396313,4354,0.572370483,23-08-2017 15.33
117.7777913,46204,0.780273886,16-07-2017 10.45
108.7021614,37018,0.365175405,03-09-2017 2.40
112.0910779,1964,0.000185096,17-01-2017 12.55
89.92277686,897,0.927738112,23-05-2017 15.38
127.29231,2259,0.860290806,19-01-2017 7.52
129.5082024,56314,0.396650807,18-12-2017 10.55
118.6926283,22363,0.379511304,20-10-2017 14.12
111.843658,25026,0.477893308,22-09-2017 14.34
119.6358309,3827,0.974301061,29-05-2017 14.34
115.692168,16894,0.492914361,06-03-2017 20.38
114.7678636,23522,0.428606093,08-04-2017 20.32
130.6015626,46410,0.758637438,21-01-2017 22.42
133.8549675,30734,0.050613141,01-05-2017 19.36
113.2090116,632,0.090536782,23-12-2017 10.06
100.6187453,45415,0.926865658,19-04-2017 11.24
105.3935133,3535,0.538763253,19-05-2017 19.27
98.88563017,32862,0.387137779,24-02-2017 10.39
126.8620091,5489,0.398285007,05-10-2017 3.25
100.3152711,48712,0.157235613,05-09-2017 11.17
138.1171847,10240,0.926675817,19-03-2017 6.09
132.022025,27049,0.27587554,26-05-2017 23.36
130.495624,53372,0.067221268,13-04-2017 8.48
120.9829741,49726,0.359561272,16-12-2017 2.02
132.2749611,33274,0.100225997,14-06-2017 3.23
132.5535812,47765,0.028639025,26-12-2017 3.32
106.868044,34424,0.653738753,09-07-2017 20.42
136.3116106,55703,0.07791958,25-09-2017 3.43
131.8485425,52773,0.08462002,03-05-2017 21.24
103.1591693,33956,0.03636984,05-06-2017 9.21
116.884592,40943,0.724860168,17-10-2017 15.17
94.96681089,42608,0.226720145,07-02-2017 19.25
103.1142369,30449,0.851395819,18-11-2017 21.35
85.26674667,42064,0.084182384,30-04-2017 3.15
147.9897046,40171,0.567318221,28-09-2017 6.19
98.38060445,9023,0.255643997,28-12-2017 5.06
125.9203086,22544,0.670304998,17-09-2017 8.40
122.1870322,605,0.540034144,19-09-2017 13.10
148.2941724,10795,0.094794285,18-06-2017 1.22
121.3594594,22697,0.697247031,04-03-2017 22.43
90.13164418,10135,0.230055992,26-10-2017 12.43
135.9450388,33386,0.648019688,12-06-2017 2.55
131.7911118,48399,0.314692834,24-02-2017 1.30
126.5783018,47449,0.517210791,12-08-2017 12.38
145.4223878,31782,0.331732912,28-05-2017 0.31
157.3066958,45763,0.171674155,03-04-2017 18.43
110.2608079,22127,0.069537842,13-03-2017 13.40
86.16046587,7683,0.278982963,06-09-2017 22.40
114.3641634,33292,0.939662545,19-04-2017 14.50
133.8536249,1676,0.744298692,09-12-2017 14.37
119.4774565,56104,0.872158579,26-09-2017 10.29
119.5419562,15103,0.684729415,08-08-2017 23.46
126.8565869,23371,0.3350756,05-09-2017 4.16
105.1874811,48823,0.785452027,05-09-2017 12.17
93.9849596,35361,0.458162197,27-09-2017 2.34
98.34986241,38254,0.340415378,23-11-2017 16.12
111.3954269,19507,0.548953867,14-08-2017 1.23
108.8183159,6219,0.33008056,24-06-2017 21.38
96.94871016,16309,0.47966768,25-05-2017 22.14
101.0432088,30750,0.875764452,04-02-2017 19.54
123.9881432,21129,0.071728348,22-03-2017 17.17
97.99243536,16260,0.030393197,02-09-2017 7.41
117.4199114,42651,0.162703139,14-07-2017 14.44
124.0961977,44585,0.949436806,03-09-2017 10.04
124.1340887,3878,0.411544616,20-04-2017 4.01
88.65538643,43255,0.712482383,16-09-2017 5.12
87.46196615,50334,0.413248064,20-10-2017 12.23
111.8712149,22406,0.007921767,29-12-2017 7.10
118.2712059,52785,0.097383405,28-11-2017 19.59
115.0267007,34313,0.089595556,15-09-2017 6.48
102.1349196,8615,0.014452065,25-02-2017 8.39
137.1931158,52106,0.512177715,03-12-2017 7.36
132.3603171,20941,0.963722479,16-12-2017 10.48
115.240023,25015,0.727977008,04-04-2017 10.11
113.0178407,41763,0.641369204,24-11-2017 23.04
169.7257615,49958,0.562730016,22-07-2017 23.34
114.6057422,36994,0.847236133,15-01-2017 3.54
124.3623459,56292,0.188256818,09-07-2017 22.22
131.9020195,44035,0.85122701,18-05-2017 10.45
139.9323945,36598,0.850189126,18-03-2017 1.41
128.8007261,51101,0.648099251,16-12-2017 5.52
78.14196168,42534,0.703794397,13-01-2017 18.37
135.8627876,56042,0.885110496,22-06-2017 10.17
126.0523396,30262,0.31123967,28-12-2017 14.44
124.5589056,46081,0.13434837,12-03-2017 7.07
119.370239,18628,0.986597984,20-05-2017 19.04
112.4123862,48024,0.997230611,26-07-2017 23.02
107.1969897,30077,0.4114826,20-10-2017 20.59
140.1361913,7646,0.065139303,15-08-2017 8.25
88.84167636,26031,0.248603598,23-07-2017 20.24
95.35574527,49770,0.998385533,25-08-2017 17.00
111.4696815,53333,0.306216497,29-11-2017 20.32
141.5872086,41487,0.82062813,01-12-2017 2.26
146.5680073,48501,0.314692357,02-07-2017 16.53
123.1209482,20132,0.611640752,06-08-2017 6.00
146.8634405,51628,0.404884752,25-08-2017 20.10
107.694106,11356,0.250202986,30-04-2017 5.23
94.91807547,28719,0.046637922,18-11-2017 0.19
119.4934945,53095,0.580664343,23-12-2017 15.56
121.1215882,33440,0.793186187,20-12-2017 13.32
135.6727916,38207,0.998444434,28-05-2017 19.49
83.08110818,51889,0.77964129,27-11-2017 9.39
111.366401,12895,0.531988081,19-04-2017 1.04
